               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1208,            0.029165,                   0,           0.0037729,            0.018519,           0.0010014,          0.00016765,             0.10094,            0.024906,                   0,              0.0011,              0.0011,              0.0901
                   1,             0.10442,            0.026421,                   0,            0.044769,            0.037037,           0.0045236,          0.00090064,            0.091601,             0.02224,                   0,            0.001541,            0.001541,            0.078541
                   2,            0.097778,            0.025829,                   0,            0.034718,            0.018519,           0.0042255,          0.00077033,            0.086657,            0.020699,                   0,             0.00119,             0.00119,             0.06619
