               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.071248,            0.017089,            0.042036,             0.90688,             0.12339,             0.14969,            0.073457,            0.045584,           0.0084166,            0.030565,           0.0033275,           0.0033275,            0.070052
                   1,             0.04899,            0.011703,            0.027875,             0.76688,             0.22766,             0.23591,             0.10494,             0.04288,           0.0063027,            0.026919,           0.0064411,           0.0064411,            0.039832
                   2,            0.045024,            0.010791,            0.025746,             0.66557,             0.26673,             0.24571,             0.12775,            0.040227,           0.0069369,            0.027506,           0.0093346,           0.0093346,           0.0093926
                   3,            0.041954,            0.010507,            0.025046,             0.48477,             0.38428,             0.30372,             0.16733,            0.035928,           0.0058657,            0.025146,             0.00901,             0.00901,             0.00901
                   4,             0.03916,            0.010002,             0.02293,             0.53439,             0.34369,             0.31489,             0.17479,            0.035547,           0.0058609,            0.025342,             0.00901,             0.00901,             0.00901
                   5,            0.037137,           0.0096044,            0.021495,             0.70869,              0.3844,              0.3932,             0.22441,            0.031324,           0.0054188,             0.02108,             0.00868,             0.00868,             0.00868
