               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,            0.038023,            0.019388,           0.0058291,             0.83676,             0.80529,             0.82071,             0.43451,            0.036679,           0.0094412,           0.0033778,          0.00096634,          0.00096634,          0.00096634
                  36,            0.038252,            0.018737,           0.0058232,              0.8636,             0.78881,              0.8229,             0.44662,            0.035431,            0.009389,           0.0032567,          0.00096535,          0.00096535,          0.00096535
                  37,            0.038969,            0.018773,           0.0065134,             0.83908,             0.79916,             0.82477,             0.42795,            0.037733,           0.0093112,           0.0033129,          0.00096436,          0.00096436,          0.00096436
                  38,            0.038919,            0.018648,            0.005867,             0.86331,             0.77766,             0.83342,             0.44116,             0.03688,           0.0094109,           0.0031358,          0.00096337,          0.00096337,          0.00096337
                  39,            0.037817,              0.0187,           0.0055106,             0.84829,             0.80899,             0.82838,             0.45876,            0.034797,           0.0092244,           0.0030352,          0.00096238,          0.00096238,          0.00096238
                  40,            0.037694,            0.018555,            0.005673,             0.81306,             0.80967,             0.81814,             0.40726,            0.039222,           0.0093258,           0.0030126,          0.00096139,          0.00096139,          0.00096139
                  41,            0.037875,            0.019108,           0.0055735,             0.82796,             0.80437,             0.82676,             0.43262,            0.036499,           0.0091906,           0.0029877,           0.0009604,           0.0009604,           0.0009604
                  42,             0.03745,            0.018415,           0.0056593,              0.8561,             0.79991,             0.82834,             0.44243,            0.036154,           0.0092583,           0.0032063,          0.00095941,          0.00095941,          0.00095941
                  43,            0.037844,            0.018395,           0.0054733,              0.8559,             0.80384,             0.83513,             0.43759,            0.036489,            0.009135,           0.0029777,          0.00095842,          0.00095842,          0.00095842
                  44,            0.037636,            0.018313,           0.0054665,             0.84838,             0.80534,             0.82899,             0.42605,            0.036175,           0.0091642,           0.0031489,          0.00095743,          0.00095743,          0.00095743
                  45,            0.036897,            0.018141,           0.0056713,             0.85125,             0.81232,             0.82051,             0.40991,             0.03808,           0.0090701,           0.0029842,          0.00095644,          0.00095644,          0.00095644
                  46,             0.03657,             0.01848,           0.0053174,             0.83034,             0.82969,             0.83628,             0.45907,            0.035101,           0.0090056,           0.0030385,          0.00095545,          0.00095545,          0.00095545
                  47,            0.037074,            0.018257,           0.0054375,             0.85412,             0.81955,             0.84864,             0.46815,            0.034293,           0.0089593,           0.0030759,          0.00095446,          0.00095446,          0.00095446
                  48,            0.036853,            0.017812,           0.0052834,             0.84147,             0.80851,              0.8258,             0.44198,             0.03641,           0.0091123,           0.0034621,          0.00095347,          0.00095347,          0.00095347
                  49,            0.036232,            0.018192,           0.0053941,             0.83796,             0.80521,             0.82924,             0.41942,            0.037509,           0.0091405,             0.00302,          0.00095248,          0.00095248,          0.00095248
                  50,            0.036781,            0.017905,           0.0049731,             0.84917,             0.80603,             0.83202,             0.46041,            0.035666,           0.0089908,           0.0029539,          0.00095149,          0.00095149,          0.00095149
                  51,            0.036083,            0.018273,           0.0053382,             0.86233,             0.82912,             0.85004,             0.47805,            0.033835,           0.0090461,           0.0031496,           0.0009505,           0.0009505,           0.0009505
                  52,            0.036048,             0.01792,           0.0050962,             0.85492,             0.80126,             0.83555,             0.45844,            0.035102,           0.0088877,           0.0031793,          0.00094951,          0.00094951,          0.00094951
                  53,            0.036386,            0.017566,           0.0049849,             0.83381,             0.81744,             0.84129,             0.45651,            0.035449,           0.0089403,           0.0026796,          0.00094852,          0.00094852,          0.00094852
                  54,            0.035566,            0.017443,           0.0049264,             0.87773,             0.79274,             0.83305,              0.4606,             0.03506,           0.0088776,           0.0026821,          0.00094753,          0.00094753,          0.00094753
                  55,             0.03643,            0.017416,           0.0052615,             0.83901,             0.82353,             0.83355,             0.46059,            0.034749,           0.0088626,           0.0028355,          0.00094654,          0.00094654,          0.00094654
                  56,             0.03597,            0.017638,           0.0052324,             0.85384,             0.82223,             0.84739,              0.4496,            0.036106,            0.008921,           0.0030637,          0.00094555,          0.00094555,          0.00094555
                  57,             0.03632,             0.01749,           0.0051558,             0.85216,             0.82291,             0.84683,             0.46251,            0.034311,           0.0088056,           0.0028879,          0.00094456,          0.00094456,          0.00094456
                  58,             0.03572,            0.017378,           0.0049573,             0.87551,             0.82074,              0.8532,             0.49239,            0.033262,           0.0088086,           0.0027608,          0.00094357,          0.00094357,          0.00094357
                  59,            0.035381,            0.018223,           0.0045111,             0.85176,             0.82359,             0.84288,             0.43919,            0.036063,           0.0089817,            0.002655,          0.00094258,          0.00094258,          0.00094258
                  60,            0.035064,            0.017482,           0.0049962,              0.8549,              0.8287,             0.85362,             0.49252,            0.033132,           0.0087505,           0.0026651,          0.00094159,          0.00094159,          0.00094159
                  61,            0.035688,            0.017475,           0.0051876,             0.86705,             0.81763,             0.84639,             0.44986,            0.035686,           0.0087175,           0.0025122,           0.0009406,           0.0009406,           0.0009406
                  62,            0.034873,            0.017125,           0.0045658,             0.87463,             0.81869,             0.84252,             0.43416,            0.036441,           0.0087414,           0.0024215,          0.00093961,          0.00093961,          0.00093961
                  63,            0.035575,            0.017652,           0.0045679,             0.87483,             0.84345,             0.85741,             0.48687,            0.033635,           0.0086722,           0.0024477,          0.00093862,          0.00093862,          0.00093862
                  64,            0.034985,            0.017303,           0.0046896,              0.8665,             0.82595,             0.85497,             0.48737,            0.033106,           0.0086506,           0.0029903,          0.00093763,          0.00093763,          0.00093763
                  65,            0.035029,            0.017742,           0.0047353,             0.84748,             0.81744,             0.84837,             0.48357,            0.033411,           0.0086861,           0.0029357,          0.00093664,          0.00093664,          0.00093664
                  66,            0.034584,            0.017284,           0.0047085,             0.86875,             0.83322,             0.85653,             0.47236,            0.033988,           0.0086477,           0.0030276,          0.00093565,          0.00093565,          0.00093565
                  67,            0.034321,            0.017716,           0.0047082,             0.88192,             0.82098,              0.8508,             0.48518,            0.033446,           0.0086034,             0.00276,          0.00093466,          0.00093466,          0.00093466
                  68,            0.035089,             0.01749,           0.0047889,             0.86063,              0.8353,             0.85386,             0.48479,            0.033346,           0.0085892,           0.0026656,          0.00093367,          0.00093367,          0.00093367
                  69,            0.034768,            0.017474,           0.0049431,             0.87261,             0.82232,             0.85817,             0.47532,            0.033811,           0.0086389,           0.0025447,          0.00093268,          0.00093268,          0.00093268
                  70,            0.034891,            0.017981,           0.0045424,             0.88761,              0.8217,             0.85795,             0.46675,            0.034632,           0.0086305,            0.002511,          0.00093169,          0.00093169,          0.00093169
                  71,            0.034759,            0.017272,           0.0047327,             0.85763,             0.83816,             0.85702,             0.49058,            0.033345,           0.0085079,           0.0028713,           0.0009307,           0.0009307,           0.0009307
                  72,            0.034562,            0.017455,           0.0044974,             0.86751,              0.8426,             0.85809,             0.49968,            0.032763,           0.0084472,           0.0026449,          0.00092971,          0.00092971,          0.00092971
                  73,            0.034254,            0.017234,           0.0044505,             0.87037,              0.8295,              0.8503,             0.46745,            0.034071,           0.0085201,           0.0026816,          0.00092872,          0.00092872,          0.00092872
                  74,            0.034048,            0.017136,           0.0051143,             0.86543,             0.84274,             0.85925,             0.49898,            0.032128,           0.0083838,           0.0028186,          0.00092773,          0.00092773,          0.00092773
                  75,            0.034319,             0.01734,           0.0044648,             0.86953,             0.83427,             0.85647,             0.49665,            0.032201,            0.008494,           0.0025312,          0.00092674,          0.00092674,          0.00092674
                  76,            0.034271,            0.017385,           0.0045725,             0.84272,             0.84224,             0.85214,             0.49888,             0.03212,           0.0084814,           0.0026182,          0.00092575,          0.00092575,          0.00092575
                  77,            0.033906,            0.016989,           0.0047609,             0.86975,             0.84007,             0.87192,             0.50309,            0.032454,            0.008358,           0.0022851,          0.00092476,          0.00092476,          0.00092476
                  78,            0.034192,            0.017345,             0.00454,             0.84656,             0.84139,             0.86014,             0.47772,            0.033471,           0.0083978,           0.0025591,          0.00092377,          0.00092377,          0.00092377
