               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.045318,            0.012047,                   0,             0.68577,             0.63608,              0.6081,             0.31851,            0.046574,           0.0047598,                   0,          0.00099684,          0.00099684,          0.00099684
                  38,            0.045412,            0.012036,                   0,             0.70461,             0.62896,              0.6255,             0.32079,            0.045639,           0.0048047,                   0,          0.00099666,          0.00099666,          0.00099666
                  39,            0.045779,             0.01221,                   0,             0.71883,             0.62816,              0.6344,             0.33277,             0.04558,           0.0047045,                   0,          0.00099648,          0.00099648,          0.00099648
                  40,            0.045331,            0.012095,                   0,              0.7272,             0.64321,             0.65857,             0.34514,            0.044979,           0.0046313,                   0,          0.00099629,          0.00099629,          0.00099629
                  41,            0.045399,            0.012006,                   0,             0.73123,             0.64142,              0.6539,             0.32405,            0.045809,           0.0046057,                   0,           0.0009961,           0.0009961,           0.0009961
                  42,            0.045323,            0.012143,                   0,             0.71757,             0.64715,             0.63907,             0.32296,            0.045369,           0.0046718,                   0,           0.0009959,           0.0009959,           0.0009959
                  43,            0.045021,            0.011999,                   0,             0.73127,             0.66218,             0.66058,             0.33548,            0.044739,           0.0046958,                   0,           0.0009957,           0.0009957,           0.0009957
                  44,            0.045015,            0.012005,                   0,             0.72515,             0.64082,             0.64511,             0.33487,            0.045083,           0.0046434,                   0,          0.00099549,          0.00099549,          0.00099549
                  45,            0.045059,            0.011945,                   0,             0.73524,              0.5981,             0.62868,             0.32343,             0.04579,           0.0046763,                   0,          0.00099528,          0.00099528,          0.00099528
                  46,            0.044953,            0.011984,                   0,             0.73064,             0.64161,             0.65364,             0.34121,            0.044707,           0.0046429,                   0,          0.00099506,          0.00099506,          0.00099506
                  47,            0.044813,            0.012051,                   0,             0.69934,             0.64406,             0.64734,             0.32654,            0.045146,            0.004663,                   0,          0.00099484,          0.00099484,          0.00099484
                  48,            0.044957,            0.011936,                   0,             0.74564,             0.63314,             0.65023,             0.34158,            0.044732,           0.0046575,                   0,          0.00099461,          0.00099461,          0.00099461
                  49,            0.044823,            0.011944,                   0,             0.70963,             0.64953,             0.65168,              0.3429,            0.044032,           0.0046872,                   0,          0.00099438,          0.00099438,          0.00099438
                  50,             0.04465,            0.012036,                   0,             0.73544,             0.61946,             0.64402,             0.33181,            0.044718,           0.0046825,                   0,          0.00099415,          0.00099415,          0.00099415
                  51,            0.044555,            0.011976,                   0,             0.73527,             0.62896,             0.65314,             0.33614,            0.044825,            0.004692,                   0,          0.00099391,          0.00099391,          0.00099391
                  52,            0.044792,             0.01197,                   0,             0.71563,             0.65506,             0.65022,             0.33635,            0.044399,           0.0047145,                   0,          0.00099366,          0.00099366,          0.00099366
                  53,            0.044513,            0.011812,                   0,             0.72943,             0.66119,             0.66155,             0.34413,            0.043996,           0.0046566,                   0,          0.00099341,          0.00099341,          0.00099341
                  54,            0.044401,            0.011951,                   0,             0.73121,             0.65427,              0.6649,             0.34999,            0.043701,           0.0046789,                   0,          0.00099315,          0.00099315,          0.00099315
                  55,            0.044775,            0.011979,                   0,             0.72986,             0.65902,             0.66319,             0.35473,             0.04401,            0.004608,                   0,          0.00099289,          0.00099289,          0.00099289
                  56,            0.044528,            0.011928,                   0,             0.70236,             0.66462,             0.65779,             0.36173,            0.043264,           0.0046221,                   0,          0.00099263,          0.00099263,          0.00099263
                  57,            0.044274,            0.011986,                   0,             0.74425,             0.65844,             0.66746,             0.37089,            0.042484,           0.0045799,                   0,          0.00099236,          0.00099236,          0.00099236
                  58,            0.044492,            0.011931,                   0,             0.73383,             0.66535,             0.66622,             0.36166,            0.043121,           0.0045745,                   0,          0.00099208,          0.00099208,          0.00099208
                  59,            0.044051,            0.011905,                   0,             0.73823,             0.67827,             0.67966,              0.3665,             0.04283,           0.0045387,                   0,          0.00099181,          0.00099181,          0.00099181
                  60,            0.044555,            0.011916,                   0,             0.73944,             0.67089,             0.67436,             0.36711,             0.04277,           0.0045715,                   0,          0.00099152,          0.00099152,          0.00099152
                  61,            0.044648,            0.011877,                   0,             0.74556,             0.66772,             0.67604,             0.36891,            0.042633,           0.0045844,                   0,          0.00099123,          0.00099123,          0.00099123
                  62,            0.044209,            0.011765,                   0,             0.73047,             0.66614,             0.67298,             0.36962,            0.042462,            0.004599,                   0,          0.00099094,          0.00099094,          0.00099094
                  63,            0.044282,            0.011802,                   0,             0.72965,             0.66218,             0.66716,             0.36684,            0.042546,           0.0046172,                   0,          0.00099064,          0.00099064,          0.00099064
                  64,            0.044278,            0.011937,                   0,             0.70946,             0.67801,              0.6704,             0.37395,            0.041971,           0.0046141,                   0,          0.00099034,          0.00099034,          0.00099034
                  65,            0.043949,            0.011723,                   0,             0.71575,             0.68671,             0.67496,              0.3739,            0.041854,            0.004601,                   0,          0.00099003,          0.00099003,          0.00099003
                  66,            0.044099,             0.01187,                   0,             0.75031,             0.65902,             0.68072,             0.37974,            0.041432,           0.0046222,                   0,          0.00098972,          0.00098972,          0.00098972
                  67,             0.04404,            0.011907,                   0,              0.7496,             0.65506,             0.67822,             0.37503,            0.041653,           0.0046406,                   0,           0.0009894,           0.0009894,           0.0009894
                  68,            0.043594,            0.011813,                   0,             0.73867,             0.66414,             0.67574,             0.37506,             0.04155,           0.0046428,                   0,          0.00098908,          0.00098908,          0.00098908
                  69,            0.043831,            0.011947,                   0,              0.7375,             0.65269,             0.66943,             0.37449,            0.041689,           0.0046427,                   0,          0.00098875,          0.00098875,          0.00098875
                  70,             0.04346,            0.011839,                   0,              0.7442,             0.65665,             0.67409,             0.37441,            0.041631,           0.0046405,                   0,          0.00098842,          0.00098842,          0.00098842
                  71,            0.043883,            0.011809,                   0,             0.74556,             0.65981,             0.67216,             0.37504,            0.041476,           0.0046327,                   0,          0.00098808,          0.00098808,          0.00098808
                  72,            0.043654,            0.011953,                   0,             0.74236,             0.65881,             0.67008,              0.3734,            0.041417,           0.0046406,                   0,          0.00098774,          0.00098774,          0.00098774
                  73,            0.043747,             0.01179,                   0,             0.73083,             0.67563,             0.66948,             0.37791,            0.041222,           0.0046356,                   0,          0.00098739,          0.00098739,          0.00098739
                  74,            0.043425,            0.011836,                   0,             0.74223,             0.65823,             0.66819,             0.37631,            0.041442,           0.0046182,                   0,          0.00098704,          0.00098704,          0.00098704
